Row ID;Row Name;materialId01;materialId02;materialId03;materialId04;materialId05;materialId06;itemNum01;itemNum02;itemNum03;itemNum04;itemNum05;itemNum06;materialCate01;materialCate02;materialCate03;materialCate04;materialCate05;materialCate06;isDisableDispNum01;isDisableDispNum02;isDisableDispNum03;isDisableDispNum04;isDisableDispNum05;isDisableDispNum06
900015;Remembrance of Hoarah Loux * 1;2957;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900016;Remembrance of the Dragonlord * 1;2958;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900017;Remembrance of the Dragonlord * 1;2958;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900018;Remembrance of the Full Moon Queen * 1;2959;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900019;Remembrance of the Full Moon Queen * 1;2959;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900020;Remembrance of the Lichdragon * 1;2960;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900021;Remembrance of the Lichdragon * 1;2960;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900022;Remembrance of the Fire Giant * 1;2961;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900023;Remembrance of the Fire Giant * 1;2961;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900024;Remembrance of the Regal Ancestor * 1;2962;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900025;Remembrance of the Regal Ancestor * 1;2962;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900026;Elden Remembrance * 1;2963;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900027;Elden Remembrance * 1;2963;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900028;Remembrance of the Naturalborn * 1;2964;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900029;Remembrance of the Naturalborn * 1;2964;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900100;Drake Knight Helm * 1;60000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900101;Drake Knight Armor * 1;60100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900102;Scaled Armor * 1;80100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900103;Perfumer Robe * 1;90100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900104;Perfumer's Traveling Garb * 1;100100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900105;Spellblade's Traveling Attire * 1;130100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900106;Ronin's Armor * 1;150100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900107;Blaidd's Armor * 1;170100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900108;Black Knife Armor * 1;180100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900109;Briar Armor * 1;210100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900110;Page Garb * 1;220100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900111;Night's Cavalry Helm * 1;230000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900112;Night's Cavalry Armor * 1;230100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900113;Blue Silver Mail Armor * 1;240100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900114;Nomadic Merchant's Finery * 1;250100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900115;Tree Sentinel Armor * 1;270100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900116;Royal Knight Armor * 1;280100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900117;Nox Monk Hood * 1;290000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900118;Nox Monk Armor * 1;290100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900119;Nox Swordstress Crown * 1;292000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900120;Nox Swordstress Armor * 1;292100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900121;Gravekeeper Cloak * 1;310100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900122;Cleanrot Helm * 1;340000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900123;Cleanrot Armor * 1;340100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900124;Depraved Perfumer Robe * 1;540100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900125;All-Knowing Armor * 1;590100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900126;Twinned Armor * 1;600100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900129;Prophet Robe * 1;622100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900130;Astrologer Robe * 1;630100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900131;Lionel's Armor * 1;640100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900132;Hoslow's Armor * 1;650100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900133;Vagabond Knight Armor * 1;660100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900134;War Surgeon Gown * 1;680100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900136;Veteran's Armor * 1;780100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900137;Bloodhound Knight Armor * 1;790100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900138;Festive Hood * 1;800000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900139;Commoner's Garb * 1;810100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900140;Commoner's Simple Garb * 1;812000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900141;Raging Wolf Armor * 1;860100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900142;Land of Reeds Armor * 1;870100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900143;Confessor Hood * 1;880000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900144;Confessor Armor * 1;880100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900145;Finger Maiden Robe * 1;902100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900147;Preceptor's Long Gown * 1;910100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900149;Eccentric's Hood * 1;940000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900150;Fingerprint Armor * 1;950100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900151;Carian Knight Armor * 1;980100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900152;Errant Sorcerer Robe * 1;990100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900153;Gelmir Knight Armor * 1;1760100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900154;Godrick Knight Armor * 1;1770100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900155;Cuckoo Knight Armor * 1;1780100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900156;Leyndell Knight Armor * 1;1790100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900157;Redmane Knight Armor * 1;1800100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900158;Mausoleum Knight Armor * 1;1810100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900159;Haligtree Knight Armor * 1;1820100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900160;High Page Clothes * 1;1990100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900161;Rotten Gravekeeper Cloak * 1;2000100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900162;Beast Champion Armor * 1;720100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900163;Snow Witch Robe * 1;1010100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900164;Crucible Axe Armor * 1;570100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900165;Crucible Tree Armor * 1;571100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900166;Fia's Robe * 1;1940100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900167;Alberich's Pointed Hat * 1;120000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900168;Alberich's Robe * 1;120100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900169;Traveling Maiden Robe * 1;900100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900200;Elden Lord Armor * 1;460100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900201;Radahn's Lion Armor * 1;470100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900202;Lord of Blood's Robe * 1;480100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900203;Maliketh's Armor * 1;760100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900204;Malenia's Armor * 1;770100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900300;Drake Knight Helm (Altered) * 1;61000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900301;Drake Knight Armor (Altered) * 1;61100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900302;Scaled Armor (Altered) * 1;81100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900303;Perfumer Robe (Altered) * 1;91100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900304;Perfumer's Traveling Garb (Altered) * 1;101100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900305;Spellblade's Traveling Attire (Altered) * 1;131100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900306;Ronin's Armor (Altered) * 1;151100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900307;Blaidd's Armor (Altered) * 1;171100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900308;Black Knife Armor (Altered) * 1;181100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900309;Briar Armor (Altered) * 1;211100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900310;Page Garb (Altered) * 1;221100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900311;Night's Cavalry Helm (Altered) * 1;231000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900312;Night's Cavalry Armor (Altered) * 1;231100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900313;Blue Silver Mail Armor (Altered) * 1;241100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900314;Nomadic Merchant's Finery (Altered) * 1;251100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900315;Tree Sentinel Armor (Altered) * 1;271100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900316;Royal Knight Armor (Altered) * 1;281100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900317;Nox Monk Hood (Altered) * 1;291000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900318;Nox Monk Armor (Altered) * 1;291100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900319;Nox Swordstress Crown (Altered) * 1;294000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900320;Nox Swordstress Armor (Altered) * 1;294100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900321;Gravekeeper Cloak (Altered) * 1;311100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900322;Cleanrot Helm (Altered) * 1;341000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900323;Cleanrot Armor (Altered) * 1;341100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900324;Depraved Perfumer Robe (Altered) * 1;541100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900325;All-Knowing Armor (Altered) * 1;591100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900326;Twinned Armor (Altered) * 1;601100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900329;Prophet Robe (Altered) * 1;621100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900330;Astrologer Robe (Altered) * 1;631100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900331;Lionel's Armor (Altered) * 1;641100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900332;Hoslow's Armor (Altered) * 1;652100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900333;Vagabond Knight Armor (Altered) * 1;661100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900334;War Surgeon Gown (Altered) * 1;681100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900336;Veteran's Armor (Altered) * 1;781100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900337;Bloodhound Knight Armor (Altered) * 1;791100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900338;Festive Hood (Altered) * 1;801000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900339;Commoner's Garb (Altered) * 1;811100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900340;Commoner's Simple Garb (Altered) * 1;812100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900341;Raging Wolf Armor (Altered) * 1;861100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900342;Land of Reeds Armor (Altered) * 1;871100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900343;Confessor Hood (Altered) * 1;881000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900344;Confessor Armor (Altered) * 1;881100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900345;Finger Maiden Robe (Altered) * 1;903100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900347;Preceptor's Long Gown (Altered) * 1;911100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900349;Eccentric's Hood (Altered) * 1;941000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900350;Fingerprint Armor (Altered) * 1;951100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900351;Carian Knight Armor (Altered) * 1;981100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900352;Errant Sorcerer Robe (Altered) * 1;991100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900353;Gelmir Knight Armor (Altered) * 1;1761100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900354;Godrick Knight Armor (Altered) * 1;1771100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900355;Cuckoo Knight Armor (Altered) * 1;1781100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900356;Leyndell Knight Armor (Altered) * 1;1791100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900357;Redmane Knight Armor (Altered) * 1;1801100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900358;Mausoleum Knight Armor (Altered) * 1;1811100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900359;Haligtree Knight Armor (Altered) * 1;1821100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900360;High Page Clothes (Altered) * 1;1991100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900361;Rotten Gravekeeper Cloak (Altered) * 1;2001100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900362;Beast Champion Armor (Altered) * 1;721100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900363;Snow Witch Robe (Altered) * 1;1011100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900364;Crucible Axe Armor (Altered) * 1;572100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900365;Crucible Tree Armor (Altered) * 1;573100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900366;Fia's Robe (Altered) * 1;1941100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900367;Alberich's Pointed Hat (Altered) * 1;121000;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900368;Alberich's Robe (Altered) * 1;121100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900369;Traveling Maiden Robe (Altered) * 1;901100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900400;Elden Lord Armor (Altered) * 1;461100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900401;Radahn's Lion Armor (Altered) * 1;471100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900402;Lord of Blood's Robe (Altered) * 1;481100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900403;Maliketh's Armor (Altered) * 1;761100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
900404;Malenia's Armor (Altered) * 1;771100;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;4;4;4;4;4;0;0;0;0;0;0;
